sentence,event1,event2,signal,Doc name,Doc ID 
said,line,consider,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The proscription does not need approval by Parliament, because it is considered an amendment to the act, said the Home Office spokeswoman, who did not give her name in line with policy."""
said,banned,plan,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
participate,banned,prepare,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"According to the law, groups can be banned if they commit or participate in terrorism ; prepare for terrorism ; or promote or encourage terrorism."
believe,shown,demand,2010.03.02.japan.unemployment.ft.tml,2010.03.02.japan.unemployment.ft,"Domestic demand remains depressed, while surveys have shown the majority of firms believe current staffing levels are excessive."
believe,remain,demand,2010.03.02.japan.unemployment.ft.tml,2010.03.02.japan.unemployment.ft,"Domestic demand remains depressed, while surveys have shown the majority of firms believe current staffing levels are excessive."
shown,remain,demand,2010.03.02.japan.unemployment.ft.tml,2010.03.02.japan.unemployment.ft,"Domestic demand remains depressed, while surveys have shown the majority of firms believe current staffing levels are excessive."
say,used,prepare,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"ETA has traditionally used France as its rearguard logistics and planning base to prepare attacks across the border in Spain, officials say."
told,considered,consider,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"At the time, French Interior Minister Brice Hortefeux told CNN affiliate BFM-TV, "" France has long been considered as a logistical base for ETA."
established,decided,decide,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
established,strike,decide,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
decided,strike,decide,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
signify,replaced,end,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"After each such arrest, ETA replaced the top leader, Rubalcaba said, and he warned that the latest arrests do not signify the end of ETA."""
signify,said,end,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"After each such arrest, ETA replaced the top leader, Rubalcaba said, and he warned that the latest arrests do not signify the end of ETA."""
signify,warned,end,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"After each such arrest, ETA replaced the top leader, Rubalcaba said, and he warned that the latest arrests do not signify the end of ETA."""
replaced,said,end,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"After each such arrest, ETA replaced the top leader, Rubalcaba said, and he warned that the latest arrests do not signify the end of ETA."""
replaced,warned,end,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"After each such arrest, ETA replaced the top leader, Rubalcaba said, and he warned that the latest arrests do not signify the end of ETA."""
said,warned,end,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"After each such arrest, ETA replaced the top leader, Rubalcaba said, and he warned that the latest arrests do not signify the end of ETA."""
said,build,search,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,Google said it was rolling back its self-censorship this week in a move that seems to indicate that -- despite attempts to build strong government relations and retool its own stated ethics -- the search engine has finally had enough of doing business the China way.
said,rolling,search,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,Google said it was rolling back its self-censorship this week in a move that seems to indicate that -- despite attempts to build strong government relations and retool its own stated ethics -- the search engine has finally had enough of doing business the China way.
build,rolling,search,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,Google said it was rolling back its self-censorship this week in a move that seems to indicate that -- despite attempts to build strong government relations and retool its own stated ethics -- the search engine has finally had enough of doing business the China way.
said,build,attempt,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,Google said it was rolling back its self-censorship this week in a move that seems to indicate that -- despite attempts to build strong government relations and retool its own stated ethics -- the search engine has finally had enough of doing business the China way.
said,rolling,attempt,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,Google said it was rolling back its self-censorship this week in a move that seems to indicate that -- despite attempts to build strong government relations and retool its own stated ethics -- the search engine has finally had enough of doing business the China way.
build,rolling,attempt,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,Google said it was rolling back its self-censorship this week in a move that seems to indicate that -- despite attempts to build strong government relations and retool its own stated ethics -- the search engine has finally had enough of doing business the China way.
targeting,came,point,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The tipping point came after what Google calls "" sophisticated "" cyber attacks originating from within China, targeting G-mail accounts of Chinese human rights activists."
targeting,calls,point,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The tipping point came after what Google calls "" sophisticated "" cyber attacks originating from within China, targeting G-mail accounts of Chinese human rights activists."
targeting,originating,point,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The tipping point came after what Google calls "" sophisticated "" cyber attacks originating from within China, targeting G-mail accounts of Chinese human rights activists."
came,calls,point,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The tipping point came after what Google calls "" sophisticated "" cyber attacks originating from within China, targeting G-mail accounts of Chinese human rights activists."
came,originating,point,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The tipping point came after what Google calls "" sophisticated "" cyber attacks originating from within China, targeting G-mail accounts of Chinese human rights activists."
calls,originating,point,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The tipping point came after what Google calls "" sophisticated "" cyber attacks originating from within China, targeting G-mail accounts of Chinese human rights activists."
targeting,came,target,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The tipping point came after what Google calls "" sophisticated "" cyber attacks originating from within China, targeting G-mail accounts of Chinese human rights activists."
targeting,calls,target,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The tipping point came after what Google calls "" sophisticated "" cyber attacks originating from within China, targeting G-mail accounts of Chinese human rights activists."
targeting,originating,target,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The tipping point came after what Google calls "" sophisticated "" cyber attacks originating from within China, targeting G-mail accounts of Chinese human rights activists."
came,calls,target,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The tipping point came after what Google calls "" sophisticated "" cyber attacks originating from within China, targeting G-mail accounts of Chinese human rights activists."
came,originating,target,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The tipping point came after what Google calls "" sophisticated "" cyber attacks originating from within China, targeting G-mail accounts of Chinese human rights activists."
calls,originating,target,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The tipping point came after what Google calls "" sophisticated "" cyber attacks originating from within China, targeting G-mail accounts of Chinese human rights activists."
express,gathered,support,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,Several Google users and fans gathered in front of the company's China headquarters in northwest Beijing to express support for Internet freedom.
continue,says,seek,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,It says it will seek negotiations over the next few weeks to determine whether it is possible to continue to operate within China.
continue,says,negotiation,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,It says it will seek negotiations over the next few weeks to determine whether it is possible to continue to operate within China.
drew,Known,search,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
drew,agreeing,search,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
Known,agreeing,search,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
says,paying,idea,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"They've revisited the idea of censorship and the price they're paying is too high, "" says Roseann Rife of Amnesty International."""
says,revisited,idea,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"They've revisited the idea of censorship and the price they're paying is too high, "" says Roseann Rife of Amnesty International."""
paying,revisited,idea,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"They've revisited the idea of censorship and the price they're paying is too high, "" says Roseann Rife of Amnesty International."""
pointing,needs,point,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"By pointing this out now, Google is a great example and it needs to be discussed in other corporations, in other board rooms. """
struggled,led,search,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Google, which launched its China-based search engine in 2006, has struggled for business in China since its inception."
struggled,launched,search,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Google, which launched its China-based search engine in 2006, has struggled for business in China since its inception."
led,launched,search,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Google, which launched its China-based search engine in 2006, has struggled for business in China since its inception."
return,created,search,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The Google.cn filter, which returns censored search results, was created after the original form of the U.S. - based search engine was routinely slowed or blocked by China's Internet controls."
return,blocked,search,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The Google.cn filter, which returns censored search results, was created after the original form of the U.S. - based search engine was routinely slowed or blocked by China's Internet controls."
return,slowed,search,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The Google.cn filter, which returns censored search results, was created after the original form of the U.S. - based search engine was routinely slowed or blocked by China's Internet controls."
return,returns,search,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The Google.cn filter, which returns censored search results, was created after the original form of the U.S. - based search engine was routinely slowed or blocked by China's Internet controls."
created,blocked,search,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The Google.cn filter, which returns censored search results, was created after the original form of the U.S. - based search engine was routinely slowed or blocked by China's Internet controls."
created,slowed,search,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The Google.cn filter, which returns censored search results, was created after the original form of the U.S. - based search engine was routinely slowed or blocked by China's Internet controls."
created,returns,search,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The Google.cn filter, which returns censored search results, was created after the original form of the U.S. - based search engine was routinely slowed or blocked by China's Internet controls."
blocked,slowed,search,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The Google.cn filter, which returns censored search results, was created after the original form of the U.S. - based search engine was routinely slowed or blocked by China's Internet controls."
blocked,returns,search,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The Google.cn filter, which returns censored search results, was created after the original form of the U.S. - based search engine was routinely slowed or blocked by China's Internet controls."
slowed,returns,search,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The Google.cn filter, which returns censored search results, was created after the original form of the U.S. - based search engine was routinely slowed or blocked by China's Internet controls."
dwarfed,dominates,search,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Still, Google is dwarfed by Baidu.com, the leading Chinese search engine which dominates the majority of the search market in mainland China."
made,hoping,mean,2010.01.18.sherlock.holmes.tourism.london.tml,2010.01.18.sherlock.holmes.tourism.london,Sherlock Holmes the movie has already made more than $300 million at the box office worldwide and British tourism officials are hoping it means money for them too.
hired,find,search,2010.03.23.how.get.headhunted.tml,2010.03.23.how.get.headhunted,Executive search firms are hired by companies to find the best personnel to fill a vacancy.
noticed,get,search,2010.03.23.how.get.headhunted.tml,2010.03.23.how.get.headhunted,"Kit Bingham, principal at executive search firm Odgers Berndtson, told CNN, "" What gets noticed is success, so the way to get noticed [ by search firms ] is to be very good at your job."""
noticed,told,search,2010.03.23.how.get.headhunted.tml,2010.03.23.how.get.headhunted,"Kit Bingham, principal at executive search firm Odgers Berndtson, told CNN, "" What gets noticed is success, so the way to get noticed [ by search firms ] is to be very good at your job."""
get,told,search,2010.03.23.how.get.headhunted.tml,2010.03.23.how.get.headhunted,"Kit Bingham, principal at executive search firm Odgers Berndtson, told CNN, "" What gets noticed is success, so the way to get noticed [ by search firms ] is to be very good at your job."""
quoted,Get,search,2010.03.23.how.get.headhunted.tml,2010.03.23.how.get.headhunted,"Get your name into print "" Being quoted in the media is something the executive search firms will pick up on and take notice of, "" said Ispahani."
quoted,said,search,2010.03.23.how.get.headhunted.tml,2010.03.23.how.get.headhunted,"Get your name into print "" Being quoted in the media is something the executive search firms will pick up on and take notice of, "" said Ispahani."
Get,said,search,2010.03.23.how.get.headhunted.tml,2010.03.23.how.get.headhunted,"Get your name into print "" Being quoted in the media is something the executive search firms will pick up on and take notice of, "" said Ispahani."
raising,said,search,2010.03.23.how.get.headhunted.tml,2010.03.23.how.get.headhunted,"Online networks like LinkedIn, which is for professionals, are a good way of sharing your network, joining other people's, and raising your visibility, "" said Iraj Ispahani, of executive search firm Korn / Ferry Whitehead Mann."""
exist,know,search,2010.03.23.how.get.headhunted.tml,2010.03.23.how.get.headhunted,Working with a mentor Reach out to the recruiters Executive search firms have extensive databases of potential candidates and if you want the recruiters to know you exist you need to be in their records.
exist,know,want,2010.03.23.how.get.headhunted.tml,2010.03.23.how.get.headhunted,Working with a mentor Reach out to the recruiters Executive search firms have extensive databases of potential candidates and if you want the recruiters to know you exist you need to be in their records.
find,help,search,2010.03.23.how.get.headhunted.tml,2010.03.23.how.get.headhunted,A Web search will help find the firms that fit your needs.
start,said,search,2010.03.23.how.get.headhunted.tml,2010.03.23.how.get.headhunted,"Do n't wait until you're looking for a new job "" It's important that executives should start to build relationships with executive search firms not just when they're looking for a job, "" said Ispahani."""
get,know,search,2010.03.23.how.get.headhunted.tml,2010.03.23.how.get.headhunted,"If you get a call from a search firm wanting to know your opinion of a former colleague, use it as an opportunity to connect with the headhunter."""
get,know,want,2010.03.23.how.get.headhunted.tml,2010.03.23.how.get.headhunted,"If you get a call from a search firm wanting to know your opinion of a former colleague, use it as an opportunity to connect with the headhunter."""
help,worked,search,2010.03.23.how.get.headhunted.tml,2010.03.23.how.get.headhunted,"If someone calls you from an executive search firm to ask your perspective on someone you've worked with in the past, be helpful, return the phone call."""
help,perceived,try,2010.03.23.how.get.headhunted.tml,2010.03.23.how.get.headhunted,"If you're perceived to have been helpful, people will try to help you. """
