event1,eid1,event2,eid2,signal,Doc name,Doc ID ,sentence
posted,e27,killed,e28,since ,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Friday's statement from Moussavi, posted on his Kaleme.org Web site, was the first since Sunday, when his nephew was killed in protests."
posted,e27,killed,e28,from,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Friday's statement from Moussavi, posted on his Kaleme.org Web site, was the first since Sunday, when his nephew was killed in protests."
disputed,e30,took,e29,since,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,The protests -- on the Shiite Muslim holy day Ashura -- were the deadliest since opposition Iranians took to the streets after the disputed June 12 presidential election.
disputed,e30,took,e29,since ,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,The protests -- on the Shiite Muslim holy day Ashura -- were the deadliest since opposition Iranians took to the streets after the disputed June 12 presidential election.
said,e38,stop,e35,make,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Yours truly and friends are still being told that'If you do n't issue announcements, the people will not take to the streets and will stop demonstrating, making the return of calm and stability possible throughout the country,' "" Moussavi said."""
said,e38,told,e32,make,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Yours truly and friends are still being told that'If you do n't issue announcements, the people will not take to the streets and will stop demonstrating, making the return of calm and stability possible throughout the country,' "" Moussavi said."""
said,e38,making,e37,make,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Yours truly and friends are still being told that'If you do n't issue announcements, the people will not take to the streets and will stop demonstrating, making the return of calm and stability possible throughout the country,' "" Moussavi said."""
stop,e35,told,e32,make,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Yours truly and friends are still being told that'If you do n't issue announcements, the people will not take to the streets and will stop demonstrating, making the return of calm and stability possible throughout the country,' "" Moussavi said."""
stop,e35,making,e37,make,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Yours truly and friends are still being told that'If you do n't issue announcements, the people will not take to the streets and will stop demonstrating, making the return of calm and stability possible throughout the country,' "" Moussavi said."""
told,e32,making,e37,make,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Yours truly and friends are still being told that'If you do n't issue announcements, the people will not take to the streets and will stop demonstrating, making the return of calm and stability possible throughout the country,' "" Moussavi said."""
agree,e39,lost,e42,from,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
agree,e39,think,e40,from,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
agree,e39,extricated,e41,from,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
agree,e39,added,e44,from,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
lost,e42,think,e40,from,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
lost,e42,extricated,e41,from,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
lost,e42,added,e44,from,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
think,e40,extricated,e41,from,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
think,e40,added,e44,from,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
extricated,e41,added,e44,from,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
agree,e39,lost,e42,have,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
agree,e39,think,e40,have,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
agree,e39,extricated,e41,have,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
agree,e39,added,e44,have,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
lost,e42,think,e40,have,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
lost,e42,extricated,e41,have,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
lost,e42,added,e44,have,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
think,e40,extricated,e41,have,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
think,e40,added,e44,have,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
extricated,e41,added,e44,have,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
offered,e46,said,e48,have,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I have no fear of being one of the martyrs that the people of this nation have offered, on the path of reaching their religious and national rights, and my blood will not be any redder than the blood of the other martyrs, "" Moussavi said."""
shown,e57,told,e56,have,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Ayatollah Resaei, a conservative member of Iran's parliament, told state-run media Friday that Moussavi had shown in his comments that he accepted responsibility for the violence last Sunday."""
shown,e57,accepted,e58,have,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Ayatollah Resaei, a conservative member of Iran's parliament, told state-run media Friday that Moussavi had shown in his comments that he accepted responsibility for the violence last Sunday."""
told,e56,accepted,e58,have,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Ayatollah Resaei, a conservative member of Iran's parliament, told state-run media Friday that Moussavi had shown in his comments that he accepted responsibility for the violence last Sunday."""
issued,e65,accepted,e64,thereby,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Moussavi has thereby accepted that he has issued statements even before this, based on which people took to the streets."
issued,e65,took,e67,thereby,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Moussavi has thereby accepted that he has issued statements even before this, based on which people took to the streets."
issued,e65,based,e66,thereby,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Moussavi has thereby accepted that he has issued statements even before this, based on which people took to the streets."
accepted,e64,took,e67,thereby,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Moussavi has thereby accepted that he has issued statements even before this, based on which people took to the streets."
accepted,e64,based,e66,thereby,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Moussavi has thereby accepted that he has issued statements even before this, based on which people took to the streets."
took,e67,based,e66,thereby,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Moussavi has thereby accepted that he has issued statements even before this, based on which people took to the streets."
issued,e65,accepted,e64,have,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Moussavi has thereby accepted that he has issued statements even before this, based on which people took to the streets."
issued,e65,took,e67,have,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Moussavi has thereby accepted that he has issued statements even before this, based on which people took to the streets."
issued,e65,based,e66,have,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Moussavi has thereby accepted that he has issued statements even before this, based on which people took to the streets."
accepted,e64,took,e67,have,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Moussavi has thereby accepted that he has issued statements even before this, based on which people took to the streets."
accepted,e64,based,e66,have,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Moussavi has thereby accepted that he has issued statements even before this, based on which people took to the streets."
took,e67,based,e66,have,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Moussavi has thereby accepted that he has issued statements even before this, based on which people took to the streets."
said,e71,accepted,e70,thereby,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Moussavi has thereby accepted full responsibility, "" Resaei said in a statement."
said,e71,accepted,e70,have,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Moussavi has thereby accepted full responsibility, "" Resaei said in a statement."
said,e5,criticized,e4,as,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,Israel criticized Turkey Monday for a Turkish television series that it said depicted Israeli intelligence agents as baby-snatchers.
said,e5,depicted,e6,as,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,Israel criticized Turkey Monday for a Turkish television series that it said depicted Israeli intelligence agents as baby-snatchers.
criticized,e4,depicted,e6,as,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,Israel criticized Turkey Monday for a Turkish television series that it said depicted Israeli intelligence agents as baby-snatchers.
said,e5,criticized,e4,as ,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,Israel criticized Turkey Monday for a Turkish television series that it said depicted Israeli intelligence agents as baby-snatchers.
said,e5,depicted,e6,as ,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,Israel criticized Turkey Monday for a Turkish television series that it said depicted Israeli intelligence agents as baby-snatchers.
criticized,e4,depicted,e6,as ,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,Israel criticized Turkey Monday for a Turkish television series that it said depicted Israeli intelligence agents as baby-snatchers.
tweeted,e15,coming,e18,have,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"Afterward, Ayalon tweeted that he had "" Told Turk Amb that this is an intolerable situation which endangers the Jewish community, the Israel envoys and tourists coming to Turkey. """
tweeted,e15,endangers,e17,have,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"Afterward, Ayalon tweeted that he had "" Told Turk Amb that this is an intolerable situation which endangers the Jewish community, the Israel envoys and tourists coming to Turkey. """
coming,e18,endangers,e17,have,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"Afterward, Ayalon tweeted that he had "" Told Turk Amb that this is an intolerable situation which endangers the Jewish community, the Israel envoys and tourists coming to Turkey. """
want,e19,criticized,e22,because,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"Several senior Israeli Foreign Ministry sources, who did n't want to be named because it would jeopardize their jobs, criticized Ayalon's treatment of Turkish Ambassador Ahmet Oguz Celikkol at the start of their meeting Monday."
want,e19,criticized,e22,because ,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"Several senior Israeli Foreign Ministry sources, who did n't want to be named because it would jeopardize their jobs, criticized Ayalon's treatment of Turkish Ambassador Ahmet Oguz Celikkol at the start of their meeting Monday."
want,e19,criticized,e22,start,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"Several senior Israeli Foreign Ministry sources, who did n't want to be named because it would jeopardize their jobs, criticized Ayalon's treatment of Turkish Ambassador Ahmet Oguz Celikkol at the start of their meeting Monday."
contacted,e33,requested,e34,from,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"He has contacted the Israeli ambassador to Turkey and requested a formal apology from the Israelis, she said."
contacted,e33,said,e35,from,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"He has contacted the Israeli ambassador to Turkey and requested a formal apology from the Israelis, she said."
requested,e34,said,e35,from,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"He has contacted the Israeli ambassador to Turkey and requested a formal apology from the Israelis, she said."
contacted,e33,requested,e34,have,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"He has contacted the Israeli ambassador to Turkey and requested a formal apology from the Israelis, she said."
contacted,e33,said,e35,have,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"He has contacted the Israeli ambassador to Turkey and requested a formal apology from the Israelis, she said."
requested,e34,said,e35,have,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"He has contacted the Israeli ambassador to Turkey and requested a formal apology from the Israelis, she said."
saying,e60,possess,e58,as,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"Because it says'I possess the power in this region,' "" the news agency quoted Erdogan as saying of Israel."""
saying,e60,quoted,e59,as,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"Because it says'I possess the power in this region,' "" the news agency quoted Erdogan as saying of Israel."""
possess,e58,quoted,e59,as,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"Because it says'I possess the power in this region,' "" the news agency quoted Erdogan as saying of Israel."""
saying,e60,possess,e58,as ,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"Because it says'I possess the power in this region,' "" the news agency quoted Erdogan as saying of Israel."""
saying,e60,quoted,e59,as ,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"Because it says'I possess the power in this region,' "" the news agency quoted Erdogan as saying of Israel."""
possess,e58,quoted,e59,as ,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"Because it says'I possess the power in this region,' "" the news agency quoted Erdogan as saying of Israel."""
believed,e71,acknowledged,e72,have,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"Israel is widely believed to have a nuclear arsenal, but has never acknowledged that publicly."
said,e75,join,e74,have,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"Erdogan's remarks join the anti-Israel program broadcast on Turkish television and the harsh statements against Israel that have been said consistently and systematically for over a year, "" the statement said."""
said,e75,said,e76,have,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"Erdogan's remarks join the anti-Israel program broadcast on Turkish television and the harsh statements against Israel that have been said consistently and systematically for over a year, "" the statement said."""
join,e74,said,e76,have,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"Erdogan's remarks join the anti-Israel program broadcast on Turkish television and the harsh statements against Israel that have been said consistently and systematically for over a year, "" the statement said."""
followed,e80,described,e82,as,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
followed,e80,aired,e79,as,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
followed,e80,stirred,e81,as,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
described,e82,aired,e79,as,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
described,e82,stirred,e81,as,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
aired,e79,stirred,e81,as,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
followed,e80,described,e82,by,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
followed,e80,aired,e79,by,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
followed,e80,stirred,e81,by,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
described,e82,aired,e79,by,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
described,e82,stirred,e81,by,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
aired,e79,stirred,e81,by,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
followed,e80,described,e82,by ,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
followed,e80,aired,e79,by ,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
followed,e80,stirred,e81,by ,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
described,e82,aired,e79,by ,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
described,e82,stirred,e81,by ,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
aired,e79,stirred,e81,by ,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
followed,e80,described,e82,as ,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
followed,e80,aired,e79,as ,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
followed,e80,stirred,e81,as ,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
described,e82,aired,e79,as ,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
described,e82,stirred,e81,as ,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
aired,e79,stirred,e81,as ,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
seek,e18,battered,e16,by,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,JAL's shares have been battered by fears that the carrier would be forced to seek court-administered rehabilitation.
seek,e18,forced,e17,by,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,JAL's shares have been battered by fears that the carrier would be forced to seek court-administered rehabilitation.
battered,e16,forced,e17,by,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,JAL's shares have been battered by fears that the carrier would be forced to seek court-administered rehabilitation.
seek,e18,battered,e16,by ,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,JAL's shares have been battered by fears that the carrier would be forced to seek court-administered rehabilitation.
seek,e18,forced,e17,by ,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,JAL's shares have been battered by fears that the carrier would be forced to seek court-administered rehabilitation.
battered,e16,forced,e17,by ,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,JAL's shares have been battered by fears that the carrier would be forced to seek court-administered rehabilitation.
seek,e18,battered,e16,have,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,JAL's shares have been battered by fears that the carrier would be forced to seek court-administered rehabilitation.
seek,e18,forced,e17,have,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,JAL's shares have been battered by fears that the carrier would be forced to seek court-administered rehabilitation.
battered,e16,forced,e17,have,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,JAL's shares have been battered by fears that the carrier would be forced to seek court-administered rehabilitation.
seek,e18,battered,e16,force,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,JAL's shares have been battered by fears that the carrier would be forced to seek court-administered rehabilitation.
seek,e18,forced,e17,force,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,JAL's shares have been battered by fears that the carrier would be forced to seek court-administered rehabilitation.
battered,e16,forced,e17,force,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,JAL's shares have been battered by fears that the carrier would be forced to seek court-administered rehabilitation.
preferred,e26,fuelled,e23,by,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,"Growing anxiety about JAL's financial condition has been fuelled by media reports that the state-sponsored Enterprise Turnaround Initiative Corporation, which is considering whether to take on JAL's restructuring, preferred a court-backed rehabilitation of the airline similar to Chapter 11 in the US."
preferred,e26,fuelled,e23,by ,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,"Growing anxiety about JAL's financial condition has been fuelled by media reports that the state-sponsored Enterprise Turnaround Initiative Corporation, which is considering whether to take on JAL's restructuring, preferred a court-backed rehabilitation of the airline similar to Chapter 11 in the US."
preferred,e26,fuelled,e23,have,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,"Growing anxiety about JAL's financial condition has been fuelled by media reports that the state-sponsored Enterprise Turnaround Initiative Corporation, which is considering whether to take on JAL's restructuring, preferred a court-backed rehabilitation of the airline similar to Chapter 11 in the US."
preferred,e26,fuelled,e23,fuel,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,"Growing anxiety about JAL's financial condition has been fuelled by media reports that the state-sponsored Enterprise Turnaround Initiative Corporation, which is considering whether to take on JAL's restructuring, preferred a court-backed rehabilitation of the airline similar to Chapter 11 in the US."
oppose,e34,appeared,e33,make,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,"Haruka Nishimatsu, JAL'S president, appeared to oppose a court-backed plan in comments made to the Asahi newspaper."""
quoted,e38,saying,e39,as,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,"I do n't understand why they want a court-sponsored rehabilitation, "" the Asahi on Sunday quoted him as saying."
quoted,e38,want,e37,as,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,"I do n't understand why they want a court-sponsored rehabilitation, "" the Asahi on Sunday quoted him as saying."
saying,e39,want,e37,as,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,"I do n't understand why they want a court-sponsored rehabilitation, "" the Asahi on Sunday quoted him as saying."
quoted,e38,saying,e39,as ,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,"I do n't understand why they want a court-sponsored rehabilitation, "" the Asahi on Sunday quoted him as saying."
quoted,e38,want,e37,as ,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,"I do n't understand why they want a court-sponsored rehabilitation, "" the Asahi on Sunday quoted him as saying."
saying,e39,want,e37,as ,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,"I do n't understand why they want a court-sponsored rehabilitation, "" the Asahi on Sunday quoted him as saying."
told,e40,believe,e41,so,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,"Mr Nishimatsu told the Asahi : "" I myself believe we can ( restructure sufficiently ) without such a method so I would like ( the ETIC ) to understand that, ""."
told,e40,believe,e41,so ,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,"Mr Nishimatsu told the Asahi : "" I myself believe we can ( restructure sufficiently ) without such a method so I would like ( the ETIC ) to understand that, ""."
banned,e4,stage,e2,from,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,A controversial Muslim group planning to stage an anti-war march through a town that receives British war dead will be banned in the UK from Thursday.
banned,e4,receives,e3,from,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,A controversial Muslim group planning to stage an anti-war march through a town that receives British war dead will be banned in the UK from Thursday.
stage,e2,receives,e3,from,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,A controversial Muslim group planning to stage an anti-war march through a town that receives British war dead will be banned in the UK from Thursday.
prepared,e5,known,e6,as,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"British Home Secretary Alan Johnson prepared an order Tuesday proscribing Al-Muhajiroun, also known as Islam4UK."""
