event1,eid1,event2,eid2,signal,Doc name,Doc ID ,sentence
reduced,e230,hurt,e117,hold,wsj_1003.tml, WSJ891026-0053 ,"Sales dropped to $441.1 million from $820.4 million, because the company no longer consolidates its Eastern Steel division, which is now a joint venture with Kawasaki Steel Corp.    Along with reduced volume, analysts said the nation's fifth largest steelmaker was hurt by holding higher-cost inventory when raw material costs of such key products as nickel dropped. "
reduced,e230,consolidates,e114,hold,wsj_1003.tml, WSJ891026-0053 ,"Sales dropped to $441.1 million from $820.4 million, because the company no longer consolidates its Eastern Steel division, which is now a joint venture with Kawasaki Steel Corp.    Along with reduced volume, analysts said the nation's fifth largest steelmaker was hurt by holding higher-cost inventory when raw material costs of such key products as nickel dropped. "
reduced,e230,dropped,e122,hold,wsj_1003.tml, WSJ891026-0053 ,"Sales dropped to $441.1 million from $820.4 million, because the company no longer consolidates its Eastern Steel division, which is now a joint venture with Kawasaki Steel Corp.    Along with reduced volume, analysts said the nation's fifth largest steelmaker was hurt by holding higher-cost inventory when raw material costs of such key products as nickel dropped. "
reduced,e230,dropped,e112,hold,wsj_1003.tml, WSJ891026-0053 ,"Sales dropped to $441.1 million from $820.4 million, because the company no longer consolidates its Eastern Steel division, which is now a joint venture with Kawasaki Steel Corp.    Along with reduced volume, analysts said the nation's fifth largest steelmaker was hurt by holding higher-cost inventory when raw material costs of such key products as nickel dropped. "
reduced,e230,holding,e118,hold,wsj_1003.tml, WSJ891026-0053 ,"Sales dropped to $441.1 million from $820.4 million, because the company no longer consolidates its Eastern Steel division, which is now a joint venture with Kawasaki Steel Corp.    Along with reduced volume, analysts said the nation's fifth largest steelmaker was hurt by holding higher-cost inventory when raw material costs of such key products as nickel dropped. "
hurt,e117,consolidates,e114,hold,wsj_1003.tml, WSJ891026-0053 ,"Sales dropped to $441.1 million from $820.4 million, because the company no longer consolidates its Eastern Steel division, which is now a joint venture with Kawasaki Steel Corp.    Along with reduced volume, analysts said the nation's fifth largest steelmaker was hurt by holding higher-cost inventory when raw material costs of such key products as nickel dropped. "
hurt,e117,dropped,e122,hold,wsj_1003.tml, WSJ891026-0053 ,"Sales dropped to $441.1 million from $820.4 million, because the company no longer consolidates its Eastern Steel division, which is now a joint venture with Kawasaki Steel Corp.    Along with reduced volume, analysts said the nation's fifth largest steelmaker was hurt by holding higher-cost inventory when raw material costs of such key products as nickel dropped. "
hurt,e117,dropped,e112,hold,wsj_1003.tml, WSJ891026-0053 ,"Sales dropped to $441.1 million from $820.4 million, because the company no longer consolidates its Eastern Steel division, which is now a joint venture with Kawasaki Steel Corp.    Along with reduced volume, analysts said the nation's fifth largest steelmaker was hurt by holding higher-cost inventory when raw material costs of such key products as nickel dropped. "
hurt,e117,holding,e118,hold,wsj_1003.tml, WSJ891026-0053 ,"Sales dropped to $441.1 million from $820.4 million, because the company no longer consolidates its Eastern Steel division, which is now a joint venture with Kawasaki Steel Corp.    Along with reduced volume, analysts said the nation's fifth largest steelmaker was hurt by holding higher-cost inventory when raw material costs of such key products as nickel dropped. "
consolidates,e114,dropped,e122,hold,wsj_1003.tml, WSJ891026-0053 ,"Sales dropped to $441.1 million from $820.4 million, because the company no longer consolidates its Eastern Steel division, which is now a joint venture with Kawasaki Steel Corp.    Along with reduced volume, analysts said the nation's fifth largest steelmaker was hurt by holding higher-cost inventory when raw material costs of such key products as nickel dropped. "
consolidates,e114,dropped,e112,hold,wsj_1003.tml, WSJ891026-0053 ,"Sales dropped to $441.1 million from $820.4 million, because the company no longer consolidates its Eastern Steel division, which is now a joint venture with Kawasaki Steel Corp.    Along with reduced volume, analysts said the nation's fifth largest steelmaker was hurt by holding higher-cost inventory when raw material costs of such key products as nickel dropped. "
consolidates,e114,holding,e118,hold,wsj_1003.tml, WSJ891026-0053 ,"Sales dropped to $441.1 million from $820.4 million, because the company no longer consolidates its Eastern Steel division, which is now a joint venture with Kawasaki Steel Corp.    Along with reduced volume, analysts said the nation's fifth largest steelmaker was hurt by holding higher-cost inventory when raw material costs of such key products as nickel dropped. "
dropped,e122,dropped,e112,hold,wsj_1003.tml, WSJ891026-0053 ,"Sales dropped to $441.1 million from $820.4 million, because the company no longer consolidates its Eastern Steel division, which is now a joint venture with Kawasaki Steel Corp.    Along with reduced volume, analysts said the nation's fifth largest steelmaker was hurt by holding higher-cost inventory when raw material costs of such key products as nickel dropped. "
dropped,e122,holding,e118,hold,wsj_1003.tml, WSJ891026-0053 ,"Sales dropped to $441.1 million from $820.4 million, because the company no longer consolidates its Eastern Steel division, which is now a joint venture with Kawasaki Steel Corp.    Along with reduced volume, analysts said the nation's fifth largest steelmaker was hurt by holding higher-cost inventory when raw material costs of such key products as nickel dropped. "
dropped,e112,holding,e118,hold,wsj_1003.tml, WSJ891026-0053 ,"Sales dropped to $441.1 million from $820.4 million, because the company no longer consolidates its Eastern Steel division, which is now a joint venture with Kawasaki Steel Corp.    Along with reduced volume, analysts said the nation's fifth largest steelmaker was hurt by holding higher-cost inventory when raw material costs of such key products as nickel dropped. "
firm,e33,attributed,e14,keep,wsj_0907.tml, WSJ891026-0152 ,Mr. LeGere attributed the earnings increase to growth in the company's longhaul trucking insurance lines and the ability to keep premium rates firm. 
firm,e33,ability,e32,keep,wsj_0907.tml, WSJ891026-0152 ,Mr. LeGere attributed the earnings increase to growth in the company's longhaul trucking insurance lines and the ability to keep premium rates firm. 
firm,e33,growth,e17,keep,wsj_0907.tml, WSJ891026-0152 ,Mr. LeGere attributed the earnings increase to growth in the company's longhaul trucking insurance lines and the ability to keep premium rates firm. 
firm,e33,keep,e20,keep,wsj_0907.tml, WSJ891026-0152 ,Mr. LeGere attributed the earnings increase to growth in the company's longhaul trucking insurance lines and the ability to keep premium rates firm. 
firm,e33,increase,e15,keep,wsj_0907.tml, WSJ891026-0152 ,Mr. LeGere attributed the earnings increase to growth in the company's longhaul trucking insurance lines and the ability to keep premium rates firm. 
attributed,e14,ability,e32,keep,wsj_0907.tml, WSJ891026-0152 ,Mr. LeGere attributed the earnings increase to growth in the company's longhaul trucking insurance lines and the ability to keep premium rates firm. 
attributed,e14,growth,e17,keep,wsj_0907.tml, WSJ891026-0152 ,Mr. LeGere attributed the earnings increase to growth in the company's longhaul trucking insurance lines and the ability to keep premium rates firm. 
attributed,e14,keep,e20,keep,wsj_0907.tml, WSJ891026-0152 ,Mr. LeGere attributed the earnings increase to growth in the company's longhaul trucking insurance lines and the ability to keep premium rates firm. 
attributed,e14,increase,e15,keep,wsj_0907.tml, WSJ891026-0152 ,Mr. LeGere attributed the earnings increase to growth in the company's longhaul trucking insurance lines and the ability to keep premium rates firm. 
ability,e32,growth,e17,keep,wsj_0907.tml, WSJ891026-0152 ,Mr. LeGere attributed the earnings increase to growth in the company's longhaul trucking insurance lines and the ability to keep premium rates firm. 
ability,e32,keep,e20,keep,wsj_0907.tml, WSJ891026-0152 ,Mr. LeGere attributed the earnings increase to growth in the company's longhaul trucking insurance lines and the ability to keep premium rates firm. 
ability,e32,increase,e15,keep,wsj_0907.tml, WSJ891026-0152 ,Mr. LeGere attributed the earnings increase to growth in the company's longhaul trucking insurance lines and the ability to keep premium rates firm. 
growth,e17,keep,e20,keep,wsj_0907.tml, WSJ891026-0152 ,Mr. LeGere attributed the earnings increase to growth in the company's longhaul trucking insurance lines and the ability to keep premium rates firm. 
growth,e17,increase,e15,keep,wsj_0907.tml, WSJ891026-0152 ,Mr. LeGere attributed the earnings increase to growth in the company's longhaul trucking insurance lines and the ability to keep premium rates firm. 
keep,e20,increase,e15,keep,wsj_0907.tml, WSJ891026-0152 ,Mr. LeGere attributed the earnings increase to growth in the company's longhaul trucking insurance lines and the ability to keep premium rates firm. 
paying,e6,prevent,e4,prevent,wsj_0778.tml, WSJ891027-0117 ,The government is sharpening its newest weapon against white-collar defendants: the power to prevent them from paying their legal bills. 
paying,e6,sharpening,e1,prevent,wsj_0778.tml, WSJ891027-0117 ,The government is sharpening its newest weapon against white-collar defendants: the power to prevent them from paying their legal bills. 
paying,e6,power,e200,prevent,wsj_0778.tml, WSJ891027-0117 ,The government is sharpening its newest weapon against white-collar defendants: the power to prevent them from paying their legal bills. 
prevent,e4,sharpening,e1,prevent,wsj_0778.tml, WSJ891027-0117 ,The government is sharpening its newest weapon against white-collar defendants: the power to prevent them from paying their legal bills. 
prevent,e4,power,e200,prevent,wsj_0778.tml, WSJ891027-0117 ,The government is sharpening its newest weapon against white-collar defendants: the power to prevent them from paying their legal bills. 
sharpening,e1,power,e200,prevent,wsj_0778.tml, WSJ891027-0117 ,The government is sharpening its newest weapon against white-collar defendants: the power to prevent them from paying their legal bills. 
seizures,e72,turned,e68,bar,wsj_0778.tml, WSJ891027-0117 ,"""The people who suffer in the short run are defendants, but the people who suffer in the long run are all of the people, because there wo n't be a vigorous private bar to defend the Bill of Rights,"" says Gerald Lefcourt, a criminal defense attorney who says he has turned down a number of cases to avoid possible fee seizures.    "
seizures,e72,says,e66,bar,wsj_0778.tml, WSJ891027-0117 ,"""The people who suffer in the short run are defendants, but the people who suffer in the long run are all of the people, because there wo n't be a vigorous private bar to defend the Bill of Rights,"" says Gerald Lefcourt, a criminal defense attorney who says he has turned down a number of cases to avoid possible fee seizures.    "
seizures,e72,avoid,e71,bar,wsj_0778.tml, WSJ891027-0117 ,"""The people who suffer in the short run are defendants, but the people who suffer in the long run are all of the people, because there wo n't be a vigorous private bar to defend the Bill of Rights,"" says Gerald Lefcourt, a criminal defense attorney who says he has turned down a number of cases to avoid possible fee seizures.    "
seizures,e72,says,e67,bar,wsj_0778.tml, WSJ891027-0117 ,"""The people who suffer in the short run are defendants, but the people who suffer in the long run are all of the people, because there wo n't be a vigorous private bar to defend the Bill of Rights,"" says Gerald Lefcourt, a criminal defense attorney who says he has turned down a number of cases to avoid possible fee seizures.    "
turned,e68,says,e66,bar,wsj_0778.tml, WSJ891027-0117 ,"""The people who suffer in the short run are defendants, but the people who suffer in the long run are all of the people, because there wo n't be a vigorous private bar to defend the Bill of Rights,"" says Gerald Lefcourt, a criminal defense attorney who says he has turned down a number of cases to avoid possible fee seizures.    "
turned,e68,avoid,e71,bar,wsj_0778.tml, WSJ891027-0117 ,"""The people who suffer in the short run are defendants, but the people who suffer in the long run are all of the people, because there wo n't be a vigorous private bar to defend the Bill of Rights,"" says Gerald Lefcourt, a criminal defense attorney who says he has turned down a number of cases to avoid possible fee seizures.    "
turned,e68,says,e67,bar,wsj_0778.tml, WSJ891027-0117 ,"""The people who suffer in the short run are defendants, but the people who suffer in the long run are all of the people, because there wo n't be a vigorous private bar to defend the Bill of Rights,"" says Gerald Lefcourt, a criminal defense attorney who says he has turned down a number of cases to avoid possible fee seizures.    "
says,e66,avoid,e71,bar,wsj_0778.tml, WSJ891027-0117 ,"""The people who suffer in the short run are defendants, but the people who suffer in the long run are all of the people, because there wo n't be a vigorous private bar to defend the Bill of Rights,"" says Gerald Lefcourt, a criminal defense attorney who says he has turned down a number of cases to avoid possible fee seizures.    "
says,e66,says,e67,bar,wsj_0778.tml, WSJ891027-0117 ,"""The people who suffer in the short run are defendants, but the people who suffer in the long run are all of the people, because there wo n't be a vigorous private bar to defend the Bill of Rights,"" says Gerald Lefcourt, a criminal defense attorney who says he has turned down a number of cases to avoid possible fee seizures.    "
avoid,e71,says,e67,bar,wsj_0778.tml, WSJ891027-0117 ,"""The people who suffer in the short run are defendants, but the people who suffer in the long run are all of the people, because there wo n't be a vigorous private bar to defend the Bill of Rights,"" says Gerald Lefcourt, a criminal defense attorney who says he has turned down a number of cases to avoid possible fee seizures.    "
seizures,e72,turned,e68,avoid,wsj_0778.tml, WSJ891027-0117 ,"""The people who suffer in the short run are defendants, but the people who suffer in the long run are all of the people, because there wo n't be a vigorous private bar to defend the Bill of Rights,"" says Gerald Lefcourt, a criminal defense attorney who says he has turned down a number of cases to avoid possible fee seizures.    "
seizures,e72,says,e66,avoid,wsj_0778.tml, WSJ891027-0117 ,"""The people who suffer in the short run are defendants, but the people who suffer in the long run are all of the people, because there wo n't be a vigorous private bar to defend the Bill of Rights,"" says Gerald Lefcourt, a criminal defense attorney who says he has turned down a number of cases to avoid possible fee seizures.    "
seizures,e72,avoid,e71,avoid,wsj_0778.tml, WSJ891027-0117 ,"""The people who suffer in the short run are defendants, but the people who suffer in the long run are all of the people, because there wo n't be a vigorous private bar to defend the Bill of Rights,"" says Gerald Lefcourt, a criminal defense attorney who says he has turned down a number of cases to avoid possible fee seizures.    "
seizures,e72,says,e67,avoid,wsj_0778.tml, WSJ891027-0117 ,"""The people who suffer in the short run are defendants, but the people who suffer in the long run are all of the people, because there wo n't be a vigorous private bar to defend the Bill of Rights,"" says Gerald Lefcourt, a criminal defense attorney who says he has turned down a number of cases to avoid possible fee seizures.    "
turned,e68,says,e66,avoid,wsj_0778.tml, WSJ891027-0117 ,"""The people who suffer in the short run are defendants, but the people who suffer in the long run are all of the people, because there wo n't be a vigorous private bar to defend the Bill of Rights,"" says Gerald Lefcourt, a criminal defense attorney who says he has turned down a number of cases to avoid possible fee seizures.    "
turned,e68,avoid,e71,avoid,wsj_0778.tml, WSJ891027-0117 ,"""The people who suffer in the short run are defendants, but the people who suffer in the long run are all of the people, because there wo n't be a vigorous private bar to defend the Bill of Rights,"" says Gerald Lefcourt, a criminal defense attorney who says he has turned down a number of cases to avoid possible fee seizures.    "
turned,e68,says,e67,avoid,wsj_0778.tml, WSJ891027-0117 ,"""The people who suffer in the short run are defendants, but the people who suffer in the long run are all of the people, because there wo n't be a vigorous private bar to defend the Bill of Rights,"" says Gerald Lefcourt, a criminal defense attorney who says he has turned down a number of cases to avoid possible fee seizures.    "
says,e66,avoid,e71,avoid,wsj_0778.tml, WSJ891027-0117 ,"""The people who suffer in the short run are defendants, but the people who suffer in the long run are all of the people, because there wo n't be a vigorous private bar to defend the Bill of Rights,"" says Gerald Lefcourt, a criminal defense attorney who says he has turned down a number of cases to avoid possible fee seizures.    "
says,e66,says,e67,avoid,wsj_0778.tml, WSJ891027-0117 ,"""The people who suffer in the short run are defendants, but the people who suffer in the long run are all of the people, because there wo n't be a vigorous private bar to defend the Bill of Rights,"" says Gerald Lefcourt, a criminal defense attorney who says he has turned down a number of cases to avoid possible fee seizures.    "
avoid,e71,says,e67,avoid,wsj_0778.tml, WSJ891027-0117 ,"""The people who suffer in the short run are defendants, but the people who suffer in the long run are all of the people, because there wo n't be a vigorous private bar to defend the Bill of Rights,"" says Gerald Lefcourt, a criminal defense attorney who says he has turned down a number of cases to avoid possible fee seizures.    "
denied,e148,suit,e150,deny,wsj_0778.tml, WSJ891027-0117 ,"Through his lawyers, Mr. Antar has denied allegations in the SEC suit and in civil suits previously filed by shareholders against Mr. Antar and others.    "
denied,e148,filed,e154,deny,wsj_0778.tml, WSJ891027-0117 ,"Through his lawyers, Mr. Antar has denied allegations in the SEC suit and in civil suits previously filed by shareholders against Mr. Antar and others.    "
denied,e148,suits,e152,deny,wsj_0778.tml, WSJ891027-0117 ,"Through his lawyers, Mr. Antar has denied allegations in the SEC suit and in civil suits previously filed by shareholders against Mr. Antar and others.    "
denied,e148,allegations,e149,deny,wsj_0778.tml, WSJ891027-0117 ,"Through his lawyers, Mr. Antar has denied allegations in the SEC suit and in civil suits previously filed by shareholders against Mr. Antar and others.    "
suit,e150,filed,e154,deny,wsj_0778.tml, WSJ891027-0117 ,"Through his lawyers, Mr. Antar has denied allegations in the SEC suit and in civil suits previously filed by shareholders against Mr. Antar and others.    "
suit,e150,suits,e152,deny,wsj_0778.tml, WSJ891027-0117 ,"Through his lawyers, Mr. Antar has denied allegations in the SEC suit and in civil suits previously filed by shareholders against Mr. Antar and others.    "
suit,e150,allegations,e149,deny,wsj_0778.tml, WSJ891027-0117 ,"Through his lawyers, Mr. Antar has denied allegations in the SEC suit and in civil suits previously filed by shareholders against Mr. Antar and others.    "
filed,e154,suits,e152,deny,wsj_0778.tml, WSJ891027-0117 ,"Through his lawyers, Mr. Antar has denied allegations in the SEC suit and in civil suits previously filed by shareholders against Mr. Antar and others.    "
filed,e154,allegations,e149,deny,wsj_0778.tml, WSJ891027-0117 ,"Through his lawyers, Mr. Antar has denied allegations in the SEC suit and in civil suits previously filed by shareholders against Mr. Antar and others.    "
suits,e152,allegations,e149,deny,wsj_0778.tml, WSJ891027-0117 ,"Through his lawyers, Mr. Antar has denied allegations in the SEC suit and in civil suits previously filed by shareholders against Mr. Antar and others.    "
agreed,e1,buy,e3,hold,wsj_0660.tml, WSJ891030-0037 ,Montedison S.p.A. definitively agreed to buy all of the publicly held shares of Erbamont N.V. for $37 each.    
declines,e1997,held,e52,hold,wsj_1013.tml, WSJ891026-0043 ,"Previously, Columbia did n't have to adjust the book value of its junk-bond holdings to reflect declines in market prices, because it held the bonds as long-term investments. "
declines,e1997,adjust,e47,hold,wsj_1013.tml, WSJ891026-0043 ,"Previously, Columbia did n't have to adjust the book value of its junk-bond holdings to reflect declines in market prices, because it held the bonds as long-term investments. "
declines,e1997,reflect,e50,hold,wsj_1013.tml, WSJ891026-0043 ,"Previously, Columbia did n't have to adjust the book value of its junk-bond holdings to reflect declines in market prices, because it held the bonds as long-term investments. "
held,e52,adjust,e47,hold,wsj_1013.tml, WSJ891026-0043 ,"Previously, Columbia did n't have to adjust the book value of its junk-bond holdings to reflect declines in market prices, because it held the bonds as long-term investments. "
held,e52,reflect,e50,hold,wsj_1013.tml, WSJ891026-0043 ,"Previously, Columbia did n't have to adjust the book value of its junk-bond holdings to reflect declines in market prices, because it held the bonds as long-term investments. "
adjust,e47,reflect,e50,hold,wsj_1013.tml, WSJ891026-0043 ,"Previously, Columbia did n't have to adjust the book value of its junk-bond holdings to reflect declines in market prices, because it held the bonds as long-term investments. "
allow,e105,dispose,e102,hold,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
allow,e105,know,e100,hold,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
allow,e105,holding,e109,hold,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
allow,e105,said,e99,hold,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
allow,e105,completed,e111,hold,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
allow,e105,continue,e108,hold,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
dispose,e102,know,e100,hold,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
dispose,e102,holding,e109,hold,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
dispose,e102,said,e99,hold,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
dispose,e102,completed,e111,hold,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
dispose,e102,continue,e108,hold,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
know,e100,holding,e109,hold,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
know,e100,said,e99,hold,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
know,e100,completed,e111,hold,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
know,e100,continue,e108,hold,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
holding,e109,said,e99,hold,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
holding,e109,completed,e111,hold,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
holding,e109,continue,e108,hold,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
said,e99,completed,e111,hold,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
said,e99,continue,e108,hold,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
completed,e111,continue,e108,hold,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
statement,e15,introduction,e20,hamper,wsj_0928.tml, WSJ891026-0130 ,"In a statement, Scott McNealy, Sun's chief executive officer, said the company's performance was hampered by problems tied to the introduction of a major new family of computers in April. "
statement,e15,hampered,e18,hamper,wsj_0928.tml, WSJ891026-0130 ,"In a statement, Scott McNealy, Sun's chief executive officer, said the company's performance was hampered by problems tied to the introduction of a major new family of computers in April. "
statement,e15,said,e16,hamper,wsj_0928.tml, WSJ891026-0130 ,"In a statement, Scott McNealy, Sun's chief executive officer, said the company's performance was hampered by problems tied to the introduction of a major new family of computers in April. "
introduction,e20,hampered,e18,hamper,wsj_0928.tml, WSJ891026-0130 ,"In a statement, Scott McNealy, Sun's chief executive officer, said the company's performance was hampered by problems tied to the introduction of a major new family of computers in April. "
introduction,e20,said,e16,hamper,wsj_0928.tml, WSJ891026-0130 ,"In a statement, Scott McNealy, Sun's chief executive officer, said the company's performance was hampered by problems tied to the introduction of a major new family of computers in April. "
hampered,e18,said,e16,hamper,wsj_0928.tml, WSJ891026-0130 ,"In a statement, Scott McNealy, Sun's chief executive officer, said the company's performance was hampered by problems tied to the introduction of a major new family of computers in April. "
declaration,e22,prepared,e25,hold,wsj_0745.tml, WSJ891027-0150 ,"The GM move follows Tuesday's declaration by Ford, which holds an unwelcome 12.45% stake in Jaguar, that it is prepared to bid for the entire company. "
declaration,e22,bid,e27,hold,wsj_0745.tml, WSJ891027-0150 ,"The GM move follows Tuesday's declaration by Ford, which holds an unwelcome 12.45% stake in Jaguar, that it is prepared to bid for the entire company. "
declaration,e22,move,e154,hold,wsj_0745.tml, WSJ891027-0150 ,"The GM move follows Tuesday's declaration by Ford, which holds an unwelcome 12.45% stake in Jaguar, that it is prepared to bid for the entire company. "
prepared,e25,bid,e27,hold,wsj_0745.tml, WSJ891027-0150 ,"The GM move follows Tuesday's declaration by Ford, which holds an unwelcome 12.45% stake in Jaguar, that it is prepared to bid for the entire company. "
prepared,e25,move,e154,hold,wsj_0745.tml, WSJ891027-0150 ,"The GM move follows Tuesday's declaration by Ford, which holds an unwelcome 12.45% stake in Jaguar, that it is prepared to bid for the entire company. "
bid,e27,move,e154,hold,wsj_0745.tml, WSJ891027-0150 ,"The GM move follows Tuesday's declaration by Ford, which holds an unwelcome 12.45% stake in Jaguar, that it is prepared to bid for the entire company. "
go,e46,stop,e50,stop,wsj_0745.tml, WSJ891027-0150 ,"""We will not go over a certain level,"" said David N. McCammon, Ford's vice president for finance, at a news conference yesterday in Dearborn, Mich.""There's some price at which we'd stop bidding."" "
go,e46,said,e48,stop,wsj_0745.tml, WSJ891027-0150 ,"""We will not go over a certain level,"" said David N. McCammon, Ford's vice president for finance, at a news conference yesterday in Dearborn, Mich.""There's some price at which we'd stop bidding."" "
go,e46,bidding,e52,stop,wsj_0745.tml, WSJ891027-0150 ,"""We will not go over a certain level,"" said David N. McCammon, Ford's vice president for finance, at a news conference yesterday in Dearborn, Mich.""There's some price at which we'd stop bidding."" "
go,e46,conference,e316,stop,wsj_0745.tml, WSJ891027-0150 ,"""We will not go over a certain level,"" said David N. McCammon, Ford's vice president for finance, at a news conference yesterday in Dearborn, Mich.""There's some price at which we'd stop bidding."" "
stop,e50,said,e48,stop,wsj_0745.tml, WSJ891027-0150 ,"""We will not go over a certain level,"" said David N. McCammon, Ford's vice president for finance, at a news conference yesterday in Dearborn, Mich.""There's some price at which we'd stop bidding."" "
stop,e50,bidding,e52,stop,wsj_0745.tml, WSJ891027-0150 ,"""We will not go over a certain level,"" said David N. McCammon, Ford's vice president for finance, at a news conference yesterday in Dearborn, Mich.""There's some price at which we'd stop bidding."" "
stop,e50,conference,e316,stop,wsj_0745.tml, WSJ891027-0150 ,"""We will not go over a certain level,"" said David N. McCammon, Ford's vice president for finance, at a news conference yesterday in Dearborn, Mich.""There's some price at which we'd stop bidding."" "
said,e48,bidding,e52,stop,wsj_0745.tml, WSJ891027-0150 ,"""We will not go over a certain level,"" said David N. McCammon, Ford's vice president for finance, at a news conference yesterday in Dearborn, Mich.""There's some price at which we'd stop bidding."" "
said,e48,conference,e316,stop,wsj_0745.tml, WSJ891027-0150 ,"""We will not go over a certain level,"" said David N. McCammon, Ford's vice president for finance, at a news conference yesterday in Dearborn, Mich.""There's some price at which we'd stop bidding."" "
bidding,e52,conference,e316,stop,wsj_0745.tml, WSJ891027-0150 ,"""We will not go over a certain level,"" said David N. McCammon, Ford's vice president for finance, at a news conference yesterday in Dearborn, Mich.""There's some price at which we'd stop bidding."" "
convince,e56,restriction,e322,hold,wsj_0745.tml, WSJ891027-0150 ,"And powerful political pressures may convince the Conservative government to keep its so-called golden share, which limits any individual holding to 15%, until the restriction expires on Dec. 31, 1990.    "
convince,e56,keep,e59,hold,wsj_0745.tml, WSJ891027-0150 ,"And powerful political pressures may convince the Conservative government to keep its so-called golden share, which limits any individual holding to 15%, until the restriction expires on Dec. 31, 1990.    "
