,event1,eid1,event2,eid2,signal,annotation,Doc name,Doc ID,sentence
453,addressed,e5,warned,e7,have,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Moussavi had addressed anti-government demonstrations Sunday in which at least seven protesters were killed, and warned that reformist sentiments wo n't disappear despite government attempts to silence them."
454,killed,e6,warned,e7,have,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Moussavi had addressed anti-government demonstrations Sunday in which at least seven protesters were killed, and warned that reformist sentiments wo n't disappear despite government attempts to silence them."
455,tell,e14,denies,e10,by,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"The Iranian government denies that any of the deaths were caused by official security forces, but the clashes -- depicted in sometimes grainy and shaky amateur videos that show a number of protesters with serious and possibly fatal injuries, including some with apparent gunshot wounds -- appear to tell a different story."
456,tell,e14,depicted,e12,by,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"The Iranian government denies that any of the deaths were caused by official security forces, but the clashes -- depicted in sometimes grainy and shaky amateur videos that show a number of protesters with serious and possibly fatal injuries, including some with apparent gunshot wounds -- appear to tell a different story."
457,tell,e14,caused,e11,by,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"The Iranian government denies that any of the deaths were caused by official security forces, but the clashes -- depicted in sometimes grainy and shaky amateur videos that show a number of protesters with serious and possibly fatal injuries, including some with apparent gunshot wounds -- appear to tell a different story."
458,denies,e10,depicted,e12,by,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"The Iranian government denies that any of the deaths were caused by official security forces, but the clashes -- depicted in sometimes grainy and shaky amateur videos that show a number of protesters with serious and possibly fatal injuries, including some with apparent gunshot wounds -- appear to tell a different story."
459,denies,e10,caused,e11,by,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"The Iranian government denies that any of the deaths were caused by official security forces, but the clashes -- depicted in sometimes grainy and shaky amateur videos that show a number of protesters with serious and possibly fatal injuries, including some with apparent gunshot wounds -- appear to tell a different story."
460,depicted,e12,caused,e11,by,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"The Iranian government denies that any of the deaths were caused by official security forces, but the clashes -- depicted in sometimes grainy and shaky amateur videos that show a number of protesters with serious and possibly fatal injuries, including some with apparent gunshot wounds -- appear to tell a different story."
461,tell,e14,denies,e10,cause,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"The Iranian government denies that any of the deaths were caused by official security forces, but the clashes -- depicted in sometimes grainy and shaky amateur videos that show a number of protesters with serious and possibly fatal injuries, including some with apparent gunshot wounds -- appear to tell a different story."
462,tell,e14,depicted,e12,cause,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"The Iranian government denies that any of the deaths were caused by official security forces, but the clashes -- depicted in sometimes grainy and shaky amateur videos that show a number of protesters with serious and possibly fatal injuries, including some with apparent gunshot wounds -- appear to tell a different story."
463,tell,e14,caused,e11,cause,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"The Iranian government denies that any of the deaths were caused by official security forces, but the clashes -- depicted in sometimes grainy and shaky amateur videos that show a number of protesters with serious and possibly fatal injuries, including some with apparent gunshot wounds -- appear to tell a different story."
464,denies,e10,depicted,e12,cause,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"The Iranian government denies that any of the deaths were caused by official security forces, but the clashes -- depicted in sometimes grainy and shaky amateur videos that show a number of protesters with serious and possibly fatal injuries, including some with apparent gunshot wounds -- appear to tell a different story."
465,denies,e10,caused,e11,cause,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"The Iranian government denies that any of the deaths were caused by official security forces, but the clashes -- depicted in sometimes grainy and shaky amateur videos that show a number of protesters with serious and possibly fatal injuries, including some with apparent gunshot wounds -- appear to tell a different story."
466,depicted,e12,caused,e11,cause,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"The Iranian government denies that any of the deaths were caused by official security forces, but the clashes -- depicted in sometimes grainy and shaky amateur videos that show a number of protesters with serious and possibly fatal injuries, including some with apparent gunshot wounds -- appear to tell a different story."
467,tell,e14,denies,e10,force,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"The Iranian government denies that any of the deaths were caused by official security forces, but the clashes -- depicted in sometimes grainy and shaky amateur videos that show a number of protesters with serious and possibly fatal injuries, including some with apparent gunshot wounds -- appear to tell a different story."
468,tell,e14,depicted,e12,force,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"The Iranian government denies that any of the deaths were caused by official security forces, but the clashes -- depicted in sometimes grainy and shaky amateur videos that show a number of protesters with serious and possibly fatal injuries, including some with apparent gunshot wounds -- appear to tell a different story."
469,tell,e14,caused,e11,force,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"The Iranian government denies that any of the deaths were caused by official security forces, but the clashes -- depicted in sometimes grainy and shaky amateur videos that show a number of protesters with serious and possibly fatal injuries, including some with apparent gunshot wounds -- appear to tell a different story."
470,denies,e10,depicted,e12,force,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"The Iranian government denies that any of the deaths were caused by official security forces, but the clashes -- depicted in sometimes grainy and shaky amateur videos that show a number of protesters with serious and possibly fatal injuries, including some with apparent gunshot wounds -- appear to tell a different story."
471,denies,e10,caused,e11,force,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"The Iranian government denies that any of the deaths were caused by official security forces, but the clashes -- depicted in sometimes grainy and shaky amateur videos that show a number of protesters with serious and possibly fatal injuries, including some with apparent gunshot wounds -- appear to tell a different story."
472,depicted,e12,caused,e11,force,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"The Iranian government denies that any of the deaths were caused by official security forces, but the clashes -- depicted in sometimes grainy and shaky amateur videos that show a number of protesters with serious and possibly fatal injuries, including some with apparent gunshot wounds -- appear to tell a different story."
473,attempt,e18,trapped,e21,drive,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Most of the protesters attempt to scatter, but one truck drives into a group trapped in a narrow street."
474,posted,e27,killed,e28,since,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Friday's statement from Moussavi, posted on his Kaleme.org Web site, was the first since Sunday, when his nephew was killed in protests."
475,posted,e27,killed,e28,from,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Friday's statement from Moussavi, posted on his Kaleme.org Web site, was the first since Sunday, when his nephew was killed in protests."
476,disputed,e30,took,e29,since,1,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,The protests -- on the Shiite Muslim holy day Ashura -- were the deadliest since opposition Iranians took to the streets after the disputed June 12 presidential election.
477,said,e38,stop,e35,make,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Yours truly and friends are still being told that'If you do n't issue announcements, the people will not take to the streets and will stop demonstrating, making the return of calm and stability possible throughout the country,' "" Moussavi said."""
478,said,e38,told,e32,make,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Yours truly and friends are still being told that'If you do n't issue announcements, the people will not take to the streets and will stop demonstrating, making the return of calm and stability possible throughout the country,' "" Moussavi said."""
479,said,e38,making,e37,make,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Yours truly and friends are still being told that'If you do n't issue announcements, the people will not take to the streets and will stop demonstrating, making the return of calm and stability possible throughout the country,' "" Moussavi said."""
480,stop,e35,told,e32,make,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Yours truly and friends are still being told that'If you do n't issue announcements, the people will not take to the streets and will stop demonstrating, making the return of calm and stability possible throughout the country,' "" Moussavi said."""
481,stop,e35,making,e37,make,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Yours truly and friends are still being told that'If you do n't issue announcements, the people will not take to the streets and will stop demonstrating, making the return of calm and stability possible throughout the country,' "" Moussavi said."""
482,told,e32,making,e37,make,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Yours truly and friends are still being told that'If you do n't issue announcements, the people will not take to the streets and will stop demonstrating, making the return of calm and stability possible throughout the country,' "" Moussavi said."""
483,agree,e39,lost,e42,from,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
484,agree,e39,think,e40,from,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
485,agree,e39,extricated,e41,from,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
486,agree,e39,added,e44,from,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
487,lost,e42,think,e40,from,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
488,lost,e42,extricated,e41,from,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
489,lost,e42,added,e44,from,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
490,think,e40,extricated,e41,from,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
491,think,e40,added,e44,from,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
492,extricated,e41,added,e44,from,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
493,agree,e39,lost,e42,have,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
494,agree,e39,think,e40,have,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
495,agree,e39,extricated,e41,have,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
496,agree,e39,added,e44,have,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
497,lost,e42,think,e40,have,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
498,lost,e42,extricated,e41,have,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
499,lost,e42,added,e44,have,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
500,think,e40,extricated,e41,have,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
501,think,e40,added,e44,have,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
502,extricated,e41,added,e44,have,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I do not agree with these opinions, and I think that until such time that the needed reforms... can be extricated from the constitution... what has been lost will not be restored, "" he added."""
503,offered,e46,said,e48,have,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"I have no fear of being one of the martyrs that the people of this nation have offered, on the path of reaching their religious and national rights, and my blood will not be any redder than the blood of the other martyrs, "" Moussavi said."""
504,shown,e57,told,e56,have,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Ayatollah Resaei, a conservative member of Iran's parliament, told state-run media Friday that Moussavi had shown in his comments that he accepted responsibility for the violence last Sunday."""
505,shown,e57,accepted,e58,have,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Ayatollah Resaei, a conservative member of Iran's parliament, told state-run media Friday that Moussavi had shown in his comments that he accepted responsibility for the violence last Sunday."""
506,told,e56,accepted,e58,have,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Ayatollah Resaei, a conservative member of Iran's parliament, told state-run media Friday that Moussavi had shown in his comments that he accepted responsibility for the violence last Sunday."""
507,issued,e65,accepted,e64,thereby,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Moussavi has thereby accepted that he has issued statements even before this, based on which people took to the streets."
508,took,e67,issued,e65,thereby,1,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Moussavi has thereby accepted that he has issued statements even before this, based on which people took to the streets."
509,issued,e65,based,e66,thereby,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Moussavi has thereby accepted that he has issued statements even before this, based on which people took to the streets."
510,accepted,e64,took,e67,thereby,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Moussavi has thereby accepted that he has issued statements even before this, based on which people took to the streets."
511,accepted,e64,based,e66,thereby,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Moussavi has thereby accepted that he has issued statements even before this, based on which people took to the streets."
512,took,e67,based,e66,thereby,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Moussavi has thereby accepted that he has issued statements even before this, based on which people took to the streets."
513,issued,e65,accepted,e64,have,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Moussavi has thereby accepted that he has issued statements even before this, based on which people took to the streets."
514,issued,e65,took,e67,have,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Moussavi has thereby accepted that he has issued statements even before this, based on which people took to the streets."
515,issued,e65,based,e66,have,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Moussavi has thereby accepted that he has issued statements even before this, based on which people took to the streets."
516,accepted,e64,took,e67,have,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Moussavi has thereby accepted that he has issued statements even before this, based on which people took to the streets."
517,accepted,e64,based,e66,have,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Moussavi has thereby accepted that he has issued statements even before this, based on which people took to the streets."
518,took,e67,based,e66,have,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Moussavi has thereby accepted that he has issued statements even before this, based on which people took to the streets."
519,said,e71,accepted,e70,thereby,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Moussavi has thereby accepted full responsibility, "" Resaei said in a statement."
520,said,e71,accepted,e70,have,0,2010.01.01.iran.moussavi.tml,2010.01.01.iran.moussavi,"Moussavi has thereby accepted full responsibility, "" Resaei said in a statement."
521,said,e5,criticized,e4,as,0,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,Israel criticized Turkey Monday for a Turkish television series that it said depicted Israeli intelligence agents as baby-snatchers.
522,said,e5,depicted,e6,as,0,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,Israel criticized Turkey Monday for a Turkish television series that it said depicted Israeli intelligence agents as baby-snatchers.
523,depicted,e6,criticized,e4,as,1,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,Israel criticized Turkey Monday for a Turkish television series that it said depicted Israeli intelligence agents as baby-snatchers.
524,tweeted,e15,coming,e18,have,0,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"Afterward, Ayalon tweeted that he had "" Told Turk Amb that this is an intolerable situation which endangers the Jewish community, the Israel envoys and tourists coming to Turkey. """
525,tweeted,e15,endangers,e17,have,0,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"Afterward, Ayalon tweeted that he had "" Told Turk Amb that this is an intolerable situation which endangers the Jewish community, the Israel envoys and tourists coming to Turkey. """
526,coming,e18,endangers,e17,have,0,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"Afterward, Ayalon tweeted that he had "" Told Turk Amb that this is an intolerable situation which endangers the Jewish community, the Israel envoys and tourists coming to Turkey. """
527,criticized,e22,want,e19,because,1,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"Several senior Israeli Foreign Ministry sources, who did n't want to be named because it would jeopardize their jobs, criticized Ayalon's treatment of Turkish Ambassador Ahmet Oguz Celikkol at the start of their meeting Monday."
528,want,e19,criticized,e22,start,0,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"Several senior Israeli Foreign Ministry sources, who did n't want to be named because it would jeopardize their jobs, criticized Ayalon's treatment of Turkish Ambassador Ahmet Oguz Celikkol at the start of their meeting Monday."
529,contacted,e33,requested,e34,from,0,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"He has contacted the Israeli ambassador to Turkey and requested a formal apology from the Israelis, she said."
530,contacted,e33,said,e35,from,0,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"He has contacted the Israeli ambassador to Turkey and requested a formal apology from the Israelis, she said."
531,requested,e34,said,e35,from,0,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"He has contacted the Israeli ambassador to Turkey and requested a formal apology from the Israelis, she said."
532,contacted,e33,requested,e34,have,0,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"He has contacted the Israeli ambassador to Turkey and requested a formal apology from the Israelis, she said."
533,contacted,e33,said,e35,have,0,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"He has contacted the Israeli ambassador to Turkey and requested a formal apology from the Israelis, she said."
534,requested,e34,said,e35,have,0,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"He has contacted the Israeli ambassador to Turkey and requested a formal apology from the Israelis, she said."
535,saying,e60,possess,e58,as,0,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"Because it says'I possess the power in this region,' "" the news agency quoted Erdogan as saying of Israel."""
536,saying,e60,quoted,e59,as,1,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"Because it says'I possess the power in this region,' "" the news agency quoted Erdogan as saying of Israel."""
537,possess,e58,quoted,e59,as,0,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"Because it says'I possess the power in this region,' "" the news agency quoted Erdogan as saying of Israel."""
538,believed,e71,acknowledged,e72,have,0,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"Israel is widely believed to have a nuclear arsenal, but has never acknowledged that publicly."
539,said,e75,join,e74,have,0,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"Erdogan's remarks join the anti-Israel program broadcast on Turkish television and the harsh statements against Israel that have been said consistently and systematically for over a year, "" the statement said."""
540,said,e75,said,e76,have,0,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"Erdogan's remarks join the anti-Israel program broadcast on Turkish television and the harsh statements against Israel that have been said consistently and systematically for over a year, "" the statement said."""
541,join,e74,said,e76,have,0,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"Erdogan's remarks join the anti-Israel program broadcast on Turkish television and the harsh statements against Israel that have been said consistently and systematically for over a year, "" the statement said."""
542,followed,e80,described,e82,as,0,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
543,followed,e80,aired,e79,as,0,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
544,followed,e80,stirred,e81,as,0,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
545,aired,e79,described,e82,as,1,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
546,described,e82,stirred,e81,as,0,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
547,aired,e79,stirred,e81,as,0,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
548,followed,e80,described,e82,by,0,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
549,followed,e80,aired,e79,by,0,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
550,followed,e80,stirred,e81,by,0,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
551,described,e82,aired,e79,by,0,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
552,described,e82,stirred,e81,by,0,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
553,aired,e79,stirred,e81,by,0,2010.01.12.turkey.israel.tml,2010.01.12.turkey.israel,"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism."
554,seek,e18,battered,e16,by,0,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,JAL's shares have been battered by fears that the carrier would be forced to seek court-administered rehabilitation.
555,seek,e18,forced,e17,by,0,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,JAL's shares have been battered by fears that the carrier would be forced to seek court-administered rehabilitation.
556,battered,e16,forced,e17,by,0,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,JAL's shares have been battered by fears that the carrier would be forced to seek court-administered rehabilitation.
557,seek,e18,battered,e16,have,0,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,JAL's shares have been battered by fears that the carrier would be forced to seek court-administered rehabilitation.
558,seek,e18,forced,e17,have,0,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,JAL's shares have been battered by fears that the carrier would be forced to seek court-administered rehabilitation.
559,battered,e16,forced,e17,have,0,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,JAL's shares have been battered by fears that the carrier would be forced to seek court-administered rehabilitation.
560,seek,e18,battered,e16,force,0,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,JAL's shares have been battered by fears that the carrier would be forced to seek court-administered rehabilitation.
561,seek,e18,forced,e17,force,0,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,JAL's shares have been battered by fears that the carrier would be forced to seek court-administered rehabilitation.
562,battered,e16,forced,e17,force,0,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,JAL's shares have been battered by fears that the carrier would be forced to seek court-administered rehabilitation.
563,preferred,e26,fuelled,e23,by,0,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,"Growing anxiety about JAL's financial condition has been fuelled by media reports that the state-sponsored Enterprise Turnaround Initiative Corporation, which is considering whether to take on JAL's restructuring, preferred a court-backed rehabilitation of the airline similar to Chapter 11 in the US."
564,preferred,e26,fuelled,e23,have,0,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,"Growing anxiety about JAL's financial condition has been fuelled by media reports that the state-sponsored Enterprise Turnaround Initiative Corporation, which is considering whether to take on JAL's restructuring, preferred a court-backed rehabilitation of the airline similar to Chapter 11 in the US."
565,preferred,e26,fuelled,e23,fuel,0,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,"Growing anxiety about JAL's financial condition has been fuelled by media reports that the state-sponsored Enterprise Turnaround Initiative Corporation, which is considering whether to take on JAL's restructuring, preferred a court-backed rehabilitation of the airline similar to Chapter 11 in the US."
566,oppose,e34,appeared,e33,make,0,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,"Haruka Nishimatsu, JAL'S president, appeared to oppose a court-backed plan in comments made to the Asahi newspaper."""
567,quoted,e38,saying,e39,as,0,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,"I do n't understand why they want a court-sponsored rehabilitation, "" the Asahi on Sunday quoted him as saying."
568,quoted,e38,want,e37,as,0,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,"I do n't understand why they want a court-sponsored rehabilitation, "" the Asahi on Sunday quoted him as saying."
569,saying,e39,want,e37,as,0,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,"I do n't understand why they want a court-sponsored rehabilitation, "" the Asahi on Sunday quoted him as saying."
570,told,e40,believe,e41,so,0,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,"Mr Nishimatsu told the Asahi : "" I myself believe we can ( restructure sufficiently ) without such a method so I would like ( the ETIC ) to understand that, ""."
571,banned,e4,stage,e2,from,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,A controversial Muslim group planning to stage an anti-war march through a town that receives British war dead will be banned in the UK from Thursday.
572,banned,e4,receives,e3,from,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,A controversial Muslim group planning to stage an anti-war march through a town that receives British war dead will be banned in the UK from Thursday.
