event1,eid1,event2,eid2,signal,annotation ,Doc name,Doc ID,sentence
dispose,e102,continue,e108,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
dispose,e102,allow,e105,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
dispose,e102,holding,e109,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
dispose,e102,said,e99,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
dispose,e102,know,e100,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
continue,e108,allow,e105,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
continue,e108,holding,e109,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
continue,e108,said,e99,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
continue,e108,know,e100,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
allow,e105,holding,e109,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
allow,e105,said,e99,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
allow,e105,know,e100,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
holding,e109,said,e99,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
holding,e109,know,e100,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
said,e99,know,e100,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
completed,e111,dispose,e102,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
completed,e111,continue,e108,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
completed,e111,allow,e105,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
completed,e111,holding,e109,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
completed,e111,said,e99,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
completed,e111,know,e100,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
dispose,e102,continue,e108,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
dispose,e102,allow,e105,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
dispose,e102,holding,e109,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
dispose,e102,said,e99,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
dispose,e102,know,e100,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
continue,e108,allow,e105,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
continue,e108,holding,e109,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
continue,e108,said,e99,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
continue,e108,know,e100,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
allow,e105,holding,e109,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
allow,e105,said,e99,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
allow,e105,know,e100,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
holding,e109,said,e99,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
holding,e109,know,e100,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
said,e99,know,e100,as,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
completed,e111,dispose,e102,because,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
completed,e111,continue,e108,because,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
completed,e111,allow,e105,because,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
completed,e111,holding,e109,because,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
completed,e111,said,e99,because,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
completed,e111,know,e100,because,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
dispose,e102,continue,e108,because,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
dispose,e102,allow,e105,because,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
dispose,e102,holding,e109,because,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
dispose,e102,said,e99,because,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
dispose,e102,know,e100,because,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
continue,e108,allow,e105,because,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
continue,e108,holding,e109,because,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
continue,e108,said,e99,because,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
continue,e108,know,e100,because,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
allow,e105,holding,e109,because,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
allow,e105,said,e99,because,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
allow,e105,know,e100,because,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
holding,e109,said,e99,because,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
holding,e109,know,e100,because,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
said,e99,know,e100,because,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
completed,e111,dispose,e102,have,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
completed,e111,continue,e108,have,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
completed,e111,allow,e105,have,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
completed,e111,holding,e109,have,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
completed,e111,said,e99,have,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
completed,e111,know,e100,have,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
dispose,e102,continue,e108,have,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
dispose,e102,allow,e105,have,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
dispose,e102,holding,e109,have,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
dispose,e102,said,e99,have,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
dispose,e102,know,e100,have,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
continue,e108,allow,e105,have,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
continue,e108,holding,e109,have,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
continue,e108,said,e99,have,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
continue,e108,know,e100,have,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
allow,e105,holding,e109,have,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
allow,e105,said,e99,have,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
allow,e105,know,e100,have,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
holding,e109,said,e99,have,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
holding,e109,know,e100,have,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
said,e99,know,e100,have,,wsj_1013.tml,WSJ891026-0043,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
face,e114,in,e2406,by,,wsj_1013.tml,WSJ891026-0043,"Columbia officials also said the thrift should n't face problems meeting regulatory capital requirements, despite the large reserves and write-downs and stiffer regulatory requirements that should be in place by year's end. "
face,e114,said,e113,by,,wsj_1013.tml,WSJ891026-0043,"Columbia officials also said the thrift should n't face problems meeting regulatory capital requirements, despite the large reserves and write-downs and stiffer regulatory requirements that should be in place by year's end. "
face,e114,meeting,e117,by,,wsj_1013.tml,WSJ891026-0043,"Columbia officials also said the thrift should n't face problems meeting regulatory capital requirements, despite the large reserves and write-downs and stiffer regulatory requirements that should be in place by year's end. "
face,e114,write-downs,e2010,by,,wsj_1013.tml,WSJ891026-0043,"Columbia officials also said the thrift should n't face problems meeting regulatory capital requirements, despite the large reserves and write-downs and stiffer regulatory requirements that should be in place by year's end. "
in,e2406,said,e113,by,,wsj_1013.tml,WSJ891026-0043,"Columbia officials also said the thrift should n't face problems meeting regulatory capital requirements, despite the large reserves and write-downs and stiffer regulatory requirements that should be in place by year's end. "
in,e2406,meeting,e117,by,,wsj_1013.tml,WSJ891026-0043,"Columbia officials also said the thrift should n't face problems meeting regulatory capital requirements, despite the large reserves and write-downs and stiffer regulatory requirements that should be in place by year's end. "
in,e2406,write-downs,e2010,by,,wsj_1013.tml,WSJ891026-0043,"Columbia officials also said the thrift should n't face problems meeting regulatory capital requirements, despite the large reserves and write-downs and stiffer regulatory requirements that should be in place by year's end. "
said,e113,meeting,e117,by,,wsj_1013.tml,WSJ891026-0043,"Columbia officials also said the thrift should n't face problems meeting regulatory capital requirements, despite the large reserves and write-downs and stiffer regulatory requirements that should be in place by year's end. "
said,e113,write-downs,e2010,by,,wsj_1013.tml,WSJ891026-0043,"Columbia officials also said the thrift should n't face problems meeting regulatory capital requirements, despite the large reserves and write-downs and stiffer regulatory requirements that should be in place by year's end. "
meeting,e117,write-downs,e2010,by,,wsj_1013.tml,WSJ891026-0043,"Columbia officials also said the thrift should n't face problems meeting regulatory capital requirements, despite the large reserves and write-downs and stiffer regulatory requirements that should be in place by year's end. "
face,e114,in,e2406,by,,wsj_1013.tml,WSJ891026-0043,"Columbia officials also said the thrift should n't face problems meeting regulatory capital requirements, despite the large reserves and write-downs and stiffer regulatory requirements that should be in place by year's end. "
face,e114,said,e113,by,,wsj_1013.tml,WSJ891026-0043,"Columbia officials also said the thrift should n't face problems meeting regulatory capital requirements, despite the large reserves and write-downs and stiffer regulatory requirements that should be in place by year's end. "
face,e114,meeting,e117,by,,wsj_1013.tml,WSJ891026-0043,"Columbia officials also said the thrift should n't face problems meeting regulatory capital requirements, despite the large reserves and write-downs and stiffer regulatory requirements that should be in place by year's end. "
face,e114,write-downs,e2010,by,,wsj_1013.tml,WSJ891026-0043,"Columbia officials also said the thrift should n't face problems meeting regulatory capital requirements, despite the large reserves and write-downs and stiffer regulatory requirements that should be in place by year's end. "
in,e2406,said,e113,by,,wsj_1013.tml,WSJ891026-0043,"Columbia officials also said the thrift should n't face problems meeting regulatory capital requirements, despite the large reserves and write-downs and stiffer regulatory requirements that should be in place by year's end. "
in,e2406,meeting,e117,by,,wsj_1013.tml,WSJ891026-0043,"Columbia officials also said the thrift should n't face problems meeting regulatory capital requirements, despite the large reserves and write-downs and stiffer regulatory requirements that should be in place by year's end. "
in,e2406,write-downs,e2010,by,,wsj_1013.tml,WSJ891026-0043,"Columbia officials also said the thrift should n't face problems meeting regulatory capital requirements, despite the large reserves and write-downs and stiffer regulatory requirements that should be in place by year's end. "
said,e113,meeting,e117,by,,wsj_1013.tml,WSJ891026-0043,"Columbia officials also said the thrift should n't face problems meeting regulatory capital requirements, despite the large reserves and write-downs and stiffer regulatory requirements that should be in place by year's end. "
said,e113,write-downs,e2010,by,,wsj_1013.tml,WSJ891026-0043,"Columbia officials also said the thrift should n't face problems meeting regulatory capital requirements, despite the large reserves and write-downs and stiffer regulatory requirements that should be in place by year's end. "
meeting,e117,write-downs,e2010,by,,wsj_1013.tml,WSJ891026-0043,"Columbia officials also said the thrift should n't face problems meeting regulatory capital requirements, despite the large reserves and write-downs and stiffer regulatory requirements that should be in place by year's end. "
sale,e137,said,e136,from,,wsj_1013.tml,WSJ891026-0043,"Although many of the transactions related to those securities have n't been completed, Columbia said the ultimate gain on the sale of those assets will range from $200 million to $300 million. "
sale,e137,completed,e134,from,,wsj_1013.tml,WSJ891026-0043,"Although many of the transactions related to those securities have n't been completed, Columbia said the ultimate gain on the sale of those assets will range from $200 million to $300 million. "
sale,e137,transactions,e131,from,,wsj_1013.tml,WSJ891026-0043,"Although many of the transactions related to those securities have n't been completed, Columbia said the ultimate gain on the sale of those assets will range from $200 million to $300 million. "
sale,e137,gain,e2397,from,,wsj_1013.tml,WSJ891026-0043,"Although many of the transactions related to those securities have n't been completed, Columbia said the ultimate gain on the sale of those assets will range from $200 million to $300 million. "
sale,e137,range,e139,from,,wsj_1013.tml,WSJ891026-0043,"Although many of the transactions related to those securities have n't been completed, Columbia said the ultimate gain on the sale of those assets will range from $200 million to $300 million. "
said,e136,completed,e134,from,,wsj_1013.tml,WSJ891026-0043,"Although many of the transactions related to those securities have n't been completed, Columbia said the ultimate gain on the sale of those assets will range from $200 million to $300 million. "
said,e136,transactions,e131,from,,wsj_1013.tml,WSJ891026-0043,"Although many of the transactions related to those securities have n't been completed, Columbia said the ultimate gain on the sale of those assets will range from $200 million to $300 million. "
said,e136,gain,e2397,from,,wsj_1013.tml,WSJ891026-0043,"Although many of the transactions related to those securities have n't been completed, Columbia said the ultimate gain on the sale of those assets will range from $200 million to $300 million. "
said,e136,range,e139,from,,wsj_1013.tml,WSJ891026-0043,"Although many of the transactions related to those securities have n't been completed, Columbia said the ultimate gain on the sale of those assets will range from $200 million to $300 million. "
completed,e134,transactions,e131,from,,wsj_1013.tml,WSJ891026-0043,"Although many of the transactions related to those securities have n't been completed, Columbia said the ultimate gain on the sale of those assets will range from $200 million to $300 million. "
completed,e134,gain,e2397,from,,wsj_1013.tml,WSJ891026-0043,"Although many of the transactions related to those securities have n't been completed, Columbia said the ultimate gain on the sale of those assets will range from $200 million to $300 million. "
completed,e134,range,e139,from,,wsj_1013.tml,WSJ891026-0043,"Although many of the transactions related to those securities have n't been completed, Columbia said the ultimate gain on the sale of those assets will range from $200 million to $300 million. "
transactions,e131,gain,e2397,from,,wsj_1013.tml,WSJ891026-0043,"Although many of the transactions related to those securities have n't been completed, Columbia said the ultimate gain on the sale of those assets will range from $200 million to $300 million. "
transactions,e131,range,e139,from,,wsj_1013.tml,WSJ891026-0043,"Although many of the transactions related to those securities have n't been completed, Columbia said the ultimate gain on the sale of those assets will range from $200 million to $300 million. "
gain,e2397,range,e139,from,,wsj_1013.tml,WSJ891026-0043,"Although many of the transactions related to those securities have n't been completed, Columbia said the ultimate gain on the sale of those assets will range from $200 million to $300 million. "
sale,e137,said,e136,have,,wsj_1013.tml,WSJ891026-0043,"Although many of the transactions related to those securities have n't been completed, Columbia said the ultimate gain on the sale of those assets will range from $200 million to $300 million. "
sale,e137,completed,e134,have,,wsj_1013.tml,WSJ891026-0043,"Although many of the transactions related to those securities have n't been completed, Columbia said the ultimate gain on the sale of those assets will range from $200 million to $300 million. "
sale,e137,transactions,e131,have,,wsj_1013.tml,WSJ891026-0043,"Although many of the transactions related to those securities have n't been completed, Columbia said the ultimate gain on the sale of those assets will range from $200 million to $300 million. "
sale,e137,gain,e2397,have,,wsj_1013.tml,WSJ891026-0043,"Although many of the transactions related to those securities have n't been completed, Columbia said the ultimate gain on the sale of those assets will range from $200 million to $300 million. "
sale,e137,range,e139,have,,wsj_1013.tml,WSJ891026-0043,"Although many of the transactions related to those securities have n't been completed, Columbia said the ultimate gain on the sale of those assets will range from $200 million to $300 million. "
said,e136,completed,e134,have,,wsj_1013.tml,WSJ891026-0043,"Although many of the transactions related to those securities have n't been completed, Columbia said the ultimate gain on the sale of those assets will range from $200 million to $300 million. "
said,e136,transactions,e131,have,,wsj_1013.tml,WSJ891026-0043,"Although many of the transactions related to those securities have n't been completed, Columbia said the ultimate gain on the sale of those assets will range from $200 million to $300 million. "
said,e136,gain,e2397,have,,wsj_1013.tml,WSJ891026-0043,"Although many of the transactions related to those securities have n't been completed, Columbia said the ultimate gain on the sale of those assets will range from $200 million to $300 million. "
said,e136,range,e139,have,,wsj_1013.tml,WSJ891026-0043,"Although many of the transactions related to those securities have n't been completed, Columbia said the ultimate gain on the sale of those assets will range from $200 million to $300 million. "
completed,e134,transactions,e131,have,,wsj_1013.tml,WSJ891026-0043,"Although many of the transactions related to those securities have n't been completed, Columbia said the ultimate gain on the sale of those assets will range from $200 million to $300 million. "
completed,e134,gain,e2397,have,,wsj_1013.tml,WSJ891026-0043,"Although many of the transactions related to those securities have n't been completed, Columbia said the ultimate gain on the sale of those assets will range from $200 million to $300 million. "
